"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","B530-A_Gain","B530-H_Gain","B585-A_Gain","B585-H_Gain","B695-A_Gain","B695-H_Gain","B780-A_Gain","B780-H_Gain","R670-A_Gain","R670-H_Gain","R780-A_Gain","R780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B530-A","B530-H","B585-A","B585-H","B695-A","B695-H","B780-A","B780-H","R670-A","R670-H","R780-A","R780-H","Blue_LaserDelay","Red_LaserDelay","Blue_AreaScalingFactor","Red_AreaScalingFactor"
"12-JUN-2020",2020-06-12 09:45:47,"2020-06-12","9H 45M 47S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,115316.09765625,66552.6328125,113017.5,102852.4453125,66787.48046875,101471,10668.7646484375,NA,10683.5693359375,NA,11577.509765625,NA,12763.3193359375,NA,11037.2392578125,NA,13388.9091796875,NA,NA,NA,NA,NA
"11-JUN-2020",2020-06-11 08:29:55,"2020-06-11","8H 29M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,112264.1953125,66042.84375,111416,100181.90625,67001.171875,98107,10567.9501953125,NA,10570.76953125,NA,11791.830078125,NA,14181.779296875,NA,10948.2294921875,NA,14860.7998046875,NA,NA,NA,NA,NA
"10-JUN-2020",2020-06-10 13:51:31,"2020-06-10","13H 51M 31S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,112259.6953125,66350.9296875,110601,101128.015625,66814.890625,99463,10424.1298828125,NA,10459.3798828125,NA,11316.66015625,NA,12540.5400390625,NA,10872.1201171875,NA,13308.9296875,NA,NA,NA,NA,NA
"09-JUN-2020",2020-06-09 08:41:46,"2020-06-09","8H 41M 46S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,115119.8984375,65670.765625,114975,102212.3046875,66622.2734375,100839,10847.1298828125,NA,10903.529296875,NA,11997.689453125,NA,14295.9892578125,NA,11110.76953125,NA,14998.8291015625,NA,NA,NA,NA,NA
"08-JUN-2020",2020-06-08 10:56:28,"2020-06-08","10H 56M 28S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,116758.34375,65896.171875,115461,102275.75390625,66459.671875,100987,10847.1298828125,NA,10965.5693359375,NA,11903.2197265625,NA,13709.4296875,NA,11121.08984375,NA,14390.5942382812,NA,NA,NA,NA,NA
"04-JUN-2020",2020-06-04 08:56:02,"2020-06-04","8H 56M 2S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,114482.24609375,65661.08203125,113941,104789.78515625,66809.828125,102981.5,10676.51953125,NA,10913.3994140625,NA,11450.609375,NA,11428.0498046875,NA,10629.599609375,NA,11340.3896484375,NA,NA,NA,NA,NA
"01-JUN-2020",2020-06-01 09:49:28,"2020-06-01","9H 49M 28S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,118116.8984375,65720.6796875,117766,105573.75,66624.3984375,104016,10847.1298828125,NA,10993.76953125,NA,11509.830078125,NA,12031.529296875,NA,10561.2294921875,NA,12132.44921875,NA,NA,NA,NA,NA
"26-MAY-2020",2020-05-26 10:03:55,"2020-05-26","10H 3M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,115479.8984375,65935.8671875,114530,102061.4375,66847.2578125,100182,10796.3701171875,NA,10931.7294921875,NA,12089.33984375,NA,14490.5693359375,NA,11105.609375,NA,15340.6796875,NA,NA,NA,NA,NA
"14-MAY-2020",2020-05-14 07:34:44,"2020-05-14","7H 34M 44S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,115083,65739.3125,115912,103027.2890625,67332.625,100520,10988.1298828125,NA,11093.8798828125,NA,12429.1494140625,NA,14982.6591796875,NA,11016.599609375,NA,15304.5595703125,NA,NA,NA,NA,NA
"07-MAY-2020",2020-05-07 09:21:54,"2020-05-07","9H 21M 54S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,121054.5,66298.4296875,119787,105750,67453.6171875,102974,11368.830078125,NA,11452.01953125,NA,12918.419921875,NA,15573.44921875,NA,11331.359375,NA,15690.26953125,NA,NA,NA,NA,NA
"01-MAY-2020",2020-05-01 07:58:02,"2020-05-01","7H 58M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,118381.49609375,65912.74609375,117548.5,102176.3515625,66914.08984375,100345.5,11057.2197265625,NA,11091.0595703125,NA,12441.83984375,NA,14944.58984375,NA,11222.3549804688,NA,15487.7392578125,NA,NA,NA,NA,NA
"22-APR-2020",2020-04-22 07:12:41,"2020-04-22","7H 12M 41S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,124324.1953125,66289.4921875,122988,105800.7578125,67932.71875,102226,11443.5595703125,NA,11443.5595703125,NA,12994.5595703125,NA,15717.26953125,NA,11357.1591796875,NA,15785.7294921875,NA,NA,NA,NA,NA
"08-APR-2020",2020-04-08 07:45:49,"2020-04-08","7H 45M 49S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,117481.5,66286.375,116046,100007.0703125,67639.921875,97112,10810.4697265625,NA,10765.349609375,NA,11779.1396484375,NA,13878.6298828125,NA,10869.5400390625,NA,14677.619140625,NA,NA,NA,NA,NA
"27-MAR-2020",2020-03-27 07:19:49,"2020-03-27","7H 19M 49S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,115218.44921875,65505.984375,115648.5,94515.1171875,66221.046875,93789.5,10663.830078125,NA,10562.3095703125,NA,11818.6201171875,NA,14171.2045898438,NA,10728.2846679688,NA,14620.859375,NA,NA,NA,NA,NA
"23-MAR-2020",2020-03-23 09:34:42,"2020-03-23","9H 34M 42S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,119359.796875,65687.9453125,119525.5,96376.31640625,66417.08984375,95309.5,11019.1494140625,NA,10952.8798828125,NA,12130.2294921875,NA,14655.5400390625,NA,10903.080078125,NA,15072.359375,NA,NA,NA,NA,NA
"20-MAR-2020",2020-03-20 08:22:43,"2020-03-20","8H 22M 43S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,117929.6953125,65804.4765625,117708,92459.3359375,66781.1484375,91021,10878.1494140625,NA,10737.1494140625,NA,11803.109375,NA,13692.509765625,NA,10785.689453125,NA,14347.3798828125,NA,NA,NA,NA,NA
"19-MAR-2020",2020-03-19 09:00:30,"2020-03-19","9H 0M 30S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,115956.8984375,65516.30078125,116508,92945.7890625,66237.390625,92206,10703.3095703125,NA,10569.359375,NA,11542.259765625,NA,13530.359375,NA,10628.3095703125,NA,14131.94921875,NA,NA,NA,NA,NA
"18-MAR-2020",2020-03-18 09:38:14,"2020-03-18","9H 38M 14S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,113472,65254.17578125,114205,88481.7265625,65732.1640625,88422,10316.9697265625,NA,10150.58984375,NA,11205.26953125,NA,13313.2197265625,NA,10485.1201171875,NA,14280.2998046875,NA,NA,NA,NA,NA
"18-MAR-2020",2020-03-18 08:34:15,"2020-03-18","8H 34M 15S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,115795.796875,65518.755859375,116222.5,90006.64453125,66185.421875,89374,10724.4599609375,NA,10577.1147460938,NA,11430.8701171875,NA,13032.6298828125,NA,10841.16015625,NA,13888.1396484375,NA,NA,NA,NA,NA
"17-MAR-2020",2020-03-17 08:35:02,"2020-03-17","8H 35M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,106672.5,64299.09375,109442,88876.53125,66084.765625,88666,10567.9501953125,NA,10419.8994140625,NA,11271.5400390625,NA,13108.76953125,NA,10696.6796875,NA,14242.8896484375,NA,NA,NA,NA,NA
"16-MAR-2020",2020-03-16 09:24:24,"2020-03-16","9H 24M 24S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,111997.796875,65723.84765625,112438,87847.2265625,66229.765625,87150.5,10363.5,NA,10261.9794921875,NA,11325.8247070312,NA,13500.75,NA,10805.0400390625,NA,14639.5649414062,NA,NA,NA,NA,NA
"13-MAR-2020",2020-03-13 08:54:10,"2020-03-13","8H 54M 10S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,114870.59375,65662.6796875,115172,87740.0703125,66412.15625,86732,10518.599609375,NA,10345.169921875,NA,11498.5498046875,NA,13784.16015625,NA,10757.3095703125,NA,14567.9697265625,NA,NA,NA,NA,NA
"12-MAR-2020",2020-03-12 08:18:15,"2020-03-12","8H 18M 15S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,118085.3984375,65683.19921875,118294,88304.0703125,66544.94140625,87129.5,10889.4296875,NA,10697.669921875,NA,11950.455078125,NA,14407.3798828125,NA,10961.1298828125,NA,14920.1396484375,NA,NA,NA,NA,NA
"11-MAR-2020",2020-03-11 08:53:27,"2020-03-11","8H 53M 27S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,433,NA,470,NA,460,NA,563,NA,444,NA,459,NA,111541.046875,65439.400390625,112491,80142.984375,65887.07421875,79959.5,10308.509765625,NA,9930.6298828125,NA,10174.5595703125,NA,9818.53515625,NA,10050.3896484375,NA,10292.91015625,NA,NA,NA,NA,NA
"10-MAR-2020",2020-03-10 08:22:20,"2020-03-10","8H 22M 20S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,112518.4453125,65626.09375,113076,74276.68359375,65836.10546875,73960.5,5892.3896484375,NA,6337.94970703125,NA,4324.4697265625,NA,2631.06005859375,NA,5496.68994140625,NA,2542.58984375,NA,NA,NA,NA,NA
"09-MAR-2020",2020-03-09 08:26:13,"2020-03-09","8H 26M 13S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,111656.6953125,65213.59765625,111415,97892.0703125,66313.8828125,96831,6020.69970703125,NA,6656.60986328125,NA,4517.64013671875,NA,2772.05981445312,NA,5906.90966796875,NA,2774.7900390625,NA,NA,NA,NA,NA
"06-MAR-2020",2020-03-06 11:19:10,"2020-03-06","11H 19M 10S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,113698.796875,65510.62109375,113750,97731.328125,66092.6328125,97057,5874.06005859375,NA,6356.27978515625,NA,4609.2900390625,NA,3424.88989257812,NA,5567.6396484375,NA,3393.98999023438,NA,NA,NA,NA,NA
"06-MAR-2020",2020-03-06 08:20:37,"2020-03-06","8H 20M 37S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,115323.296875,65724.09765625,115765.5,98124.125,66861.90234375,96292.5,6052.0400390625,NA,6659.7998046875,NA,4505.65966796875,NA,2803.07983398438,NA,5881.89990234375,NA,2820.42993164062,NA,NA,NA,NA,NA
"05-MAR-2020",2020-03-05 08:05:02,"2020-03-05","8H 5M 2S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,118236.59375,65642.0546875,118188,100281.8203125,66921.9921875,98304,6203.97998046875,NA,6816,NA,4683.15966796875,NA,2982,NA,5932.98974609375,NA,2919.98999023438,NA,NA,NA,NA,NA
"04-MAR-2020",2020-03-04 08:33:10,"2020-03-04","8H 33M 10S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,118909.796875,65801.90625,118555,102401.875,67200.4765625,100095,6310.47998046875,NA,6891.259765625,NA,4789.65966796875,NA,3162.33984375,NA,5974.90966796875,NA,3091.59985351562,NA,NA,NA,NA,NA
"03-MAR-2020",2020-03-03 08:08:26,"2020-03-03","8H 8M 26S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,116431.6484375,65800.91015625,116211,101632.94921875,67304.30859375,99220.5,6154.27978515625,NA,6742.15966796875,NA,4748.47998046875,NA,3169.43994140625,NA,5998.48974609375,NA,3146.61987304688,NA,NA,NA,NA,NA
"02-MAR-2020",2020-03-02 08:34:41,"2020-03-02","8H 34M 41S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,115546.046875,65984.67578125,115099,101761.45703125,67417.828125,99046,6114.52001953125,NA,6732.2197265625,NA,4874.14990234375,NA,3626.67993164062,NA,6108.52978515625,NA,3712.53979492188,NA,NA,NA,NA,NA
"28-FEB-2020",2020-02-28 08:02:09,"2020-02-28","8H 2M 9S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,117365.84375,65611.07421875,117446.5,100330.09765625,67195.08203125,98081,6161.3798828125,NA,6763.4599609375,NA,4947.27978515625,NA,3711.8798828125,NA,6113.76953125,NA,3747.90991210938,NA,NA,NA,NA,NA
"27-FEB-2020",2020-02-27 08:20:25,"2020-02-27","8H 20M 25S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,117379.796875,65769.1171875,117271,100040.4140625,67110.1171875,97902,6152.85986328125,NA,6759.19970703125,NA,4952.9599609375,NA,3723.23999023438,NA,6174.02978515625,NA,3767.55981445312,NA,NA,NA,NA,NA
"26-FEB-2020",2020-02-26 07:59:49,"2020-02-26","7H 59M 49S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,118277.09375,65688.671875,118453.5,100999.625,67229.7265625,98708,6179.83984375,NA,6789.02001953125,NA,4995.56005859375,NA,3747.3798828125,NA,6096.73974609375,NA,3736.11987304688,NA,NA,NA,NA,NA
"25-FEB-2020",2020-02-25 08:35:47,"2020-02-25","8H 35M 47S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,117679.94921875,65848.73828125,117402.5,100496.23828125,67268.44140625,98037.5,6090.3798828125,NA,6723.69970703125,NA,4812.3798828125,NA,3379.59985351562,NA,5973.599609375,NA,3407.30981445312,NA,NA,NA,NA,NA
"24-FEB-2020",2020-02-24 08:31:01,"2020-02-24","8H 31M 1S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,118975.49609375,65898.7734375,118740,101368.1171875,67262.6875,98904,6222.43994140625,NA,6868.53955078125,NA,4989.8798828125,NA,3635.19995117188,NA,6101.9794921875,NA,3630.009765625,NA,NA,NA,NA,NA
"21-FEB-2020",2020-02-21 09:07:04,"2020-02-21","9H 7M 4S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,117504.89453125,65480.751953125,117891,99093.984375,66622.11328125,97634.5,6060.56005859375,NA,6651.27978515625,NA,4868.4697265625,NA,3569.8798828125,NA,6116.3896484375,NA,3631.31982421875,NA,NA,NA,NA,NA
"20-FEB-2020",2020-02-20 08:33:31,"2020-02-20","8H 33M 31S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,121216.5,65365.53515625,121888,100359.9140625,66847.6484375,98603,6338.8798828125,NA,6966.52001953125,NA,5086.43994140625,NA,3711.8798828125,NA,6164.85986328125,NA,3685.02978515625,NA,NA,NA,NA,NA
"19-FEB-2020",2020-02-19 08:21:04,"2020-02-19","8H 21M 4S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,119087.09375,65798.8203125,118674,100090.1171875,66914.53125,98169,6226.69970703125,NA,6797.53955078125,NA,4960.06005859375,NA,3619.57983398438,NA,6150.44970703125,NA,3682.40991210938,NA,NA,NA,NA,NA
"18-FEB-2020",2020-02-18 07:42:17,"2020-02-18","7H 42M 17S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,122189.3984375,65840.95703125,121849.5,103605.328125,67253.37109375,101125,6395.6796875,NA,7044.61962890625,NA,5154.599609375,NA,3760.15991210938,NA,6069.2294921875,NA,3648.34985351562,NA,NA,NA,NA,NA
"17-FEB-2020",2020-02-17 08:27:30,"2020-02-17","8H 27M 30S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,128239.1953125,65837.84375,128990,99728.015625,66959.5703125,97806.5,6087.5400390625,NA,6955.15966796875,NA,5167.3798828125,NA,3834,NA,5756.1396484375,NA,3694.19995117188,NA,NA,NA,NA,NA
"14-FEB-2020",2020-02-14 08:22:34,"2020-02-14","8H 22M 34S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133838.1015625,65715.03125,134076.5,103708.984375,67061.53515625,101580.5,6273.5595703125,NA,7146.85986328125,NA,5353.39990234375,NA,4069.71997070312,NA,5786.26953125,NA,3838.2998046875,NA,NA,NA,NA,NA
"13-FEB-2020",2020-02-13 10:01:09,"2020-02-13","10H 1M 9S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,130692.59375,65689.921875,130729,101018.796875,67357.6171875,98489,6101.73974609375,NA,6973.61962890625,NA,5241.2197265625,NA,4004.39990234375,NA,5670.98974609375,NA,3852.70971679688,NA,NA,NA,NA,NA
"12-FEB-2020",2020-02-12 08:37:28,"2020-02-12","8H 37M 28S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131893.6484375,65512.541015625,132171.5,101424.91796875,66654.2734375,99867.5,6098.89990234375,NA,6993.5,NA,5313.6396484375,NA,4120.83984375,NA,5866.83471679688,NA,3871.0498046875,NA,NA,NA,NA,NA
"11-FEB-2020",2020-02-11 08:36:16,"2020-02-11","8H 36M 16S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,129237.296875,65875.90625,128998,100151.1796875,67068.375,98110,6061.97998046875,NA,6919.65966796875,NA,5006.919921875,NA,3324.21997070312,NA,5737.7998046875,NA,3175.43994140625,NA,NA,NA,NA,NA
"10-FEB-2020",2020-02-10 09:17:59,"2020-02-10","9H 17M 59S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,130216.94921875,65589.734375,130485,101351.078125,66872.5546875,99617.5,6060.56005859375,NA,6922.5,NA,4982.77978515625,NA,3361.13989257812,NA,5808.53955078125,NA,3261.89990234375,NA,NA,NA,NA,NA
"07-FEB-2020",2020-02-07 08:59:46,"2020-02-07","8H 59M 46S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,134402.390625,65883.5,133805,102985.5,67480.4453125,100303,6283.5,NA,7145.43994140625,NA,4649.080078125,NA,2404.05981445312,NA,5368.3798828125,NA,2123.51000976562,NA,NA,NA,NA,NA
"06-FEB-2020",2020-02-06 08:45:55,"2020-02-06","8H 45M 55S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133801.640625,65839.8359375,133260,107896.56640625,67475.04296875,104888.5,6282.07958984375,NA,7142.599609375,NA,5198.61962890625,NA,3629.51977539062,NA,5743.03955078125,NA,3390.27978515625,NA,NA,NA,NA,NA
"05-FEB-2020",2020-02-05 08:31:10,"2020-02-05","8H 31M 10S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131432.390625,66072.7578125,131113,104338.7578125,67412.6015625,101723,6262.19970703125,NA,7100,NA,5265.35986328125,NA,3852.4599609375,NA,5858.31982421875,NA,3612.97973632812,NA,NA,NA,NA,NA
"04-FEB-2020",2020-02-04 07:56:47,"2020-02-04","7H 56M 47S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131044.5,65598.65234375,130950,108500.06640625,67391.16796875,105806,6228.11962890625,NA,7048.8798828125,NA,5408.77978515625,NA,4289.81982421875,NA,5942.15966796875,NA,4023.009765625,NA,NA,NA,NA,NA
"03-FEB-2020",2020-02-03 09:00:23,"2020-02-03","9H 0M 23S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,128593.796875,65749.7265625,128347,102942.8984375,66995.38671875,100911,6138.65966796875,NA,6933.85986328125,NA,4880.5400390625,NA,3143.8798828125,NA,5737.7998046875,NA,3015.61987304688,NA,NA,NA,NA,NA
"31-JAN-2020",2020-01-31 08:13:59,"2020-01-31","8H 13M 59S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,132978.6015625,65842.77734375,132508,108093.234375,67390.9453125,105403,6326.099609375,NA,7145.43994140625,NA,5309.3798828125,NA,3800.6298828125,NA,5981.4599609375,NA,3561.88989257812,NA,NA,NA,NA,NA
"30-JAN-2020",2020-01-30 08:47:21,"2020-01-30","8H 47M 21S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,133022.25,65823.515625,132881.5,108089.6875,67449.66796875,105177,6360.1796875,NA,7175.259765625,NA,5336.35986328125,NA,3834.7099609375,NA,5981.4599609375,NA,3571.05981445312,NA,NA,NA,NA,NA
"29-JAN-2020",2020-01-29 08:26:34,"2020-01-29","8H 26M 34S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,132356.6953125,65829.78125,132505.5,106541.88671875,67102.578125,104320,6345.97998046875,NA,7149.69970703125,NA,5085.02001953125,NA,3307.17993164062,NA,5812.4697265625,NA,3062.77978515625,NA,NA,NA,NA,NA
"28-JAN-2020",2020-01-28 08:33:53,"2020-01-28","8H 33M 53S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131811.296875,65720.8828125,131638.5,105270.2734375,67217.203125,102919.5,6277.81982421875,NA,7080.11962890625,NA,5104.89990234375,NA,3430.71997070312,NA,5851.76953125,NA,3221.28979492188,NA,NA,NA,NA,NA
"27-JAN-2020",2020-01-27 08:34:42,"2020-01-27","8H 34M 42S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131117.3984375,65808.7265625,131334.5,106279.1875,67762.640625,102998.5,6309.0595703125,NA,7136.919921875,NA,5177.31982421875,NA,3500.2998046875,NA,5931.6796875,NA,3285.47973632812,NA,NA,NA,NA,NA
"24-JAN-2020",2020-01-24 08:57:49,"2020-01-24","8H 57M 49S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,127627.1953125,65502.51953125,127887,98986.7734375,66536.5859375,97699,5952.6396484375,NA,6624.2998046875,NA,4971.419921875,NA,3612.47998046875,NA,5598.93994140625,NA,3462.32983398438,NA,NA,NA,NA,NA
"23-JAN-2020",2020-01-23 09:13:25,"2020-01-23","9H 13M 25S","Unknown","2.16.0","Unknown","",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,128051.99609375,65460.46484375,128737.5,105524.453125,66495.7890625,104112,6138.65966796875,NA,6877.0595703125,NA,4667.5400390625,NA,2743.43994140625,NA,5667.0595703125,NA,2622.61987304688,NA,NA,NA,NA,NA
"22-JAN-2020",2020-01-22 08:31:33,"2020-01-22","8H 31M 33S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,130967.546875,65657.6484375,130872,108872.8203125,67104.16015625,106365,6316.15966796875,NA,7101.419921875,NA,4952.9599609375,NA,3013.23999023438,NA,5811.15966796875,NA,2825.669921875,NA,NA,NA,NA,NA
"21-JAN-2020",2020-01-21 08:48:27,"2020-01-21","8H 48M 27S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,132088.046875,65649.8203125,132411,108938.1328125,66903.765625,106730.5,6445.3798828125,NA,7249.099609375,NA,5006.919921875,NA,3043.76989746094,NA,5781.02978515625,NA,2811.259765625,NA,NA,NA,NA,NA
"17-JAN-2020",2020-01-17 09:17:03,"2020-01-17","9H 17M 3S","Unknown","FACSCantoII","V96100817","Administrator",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131661.890625,65295.484375,132404,104557.4375,66238.078125,103657,6221.02001953125,NA,6975.03955078125,NA,4924.56005859375,NA,3098.43994140625,NA,5765.3095703125,NA,2969.76977539062,NA,0,28.26,1.42,1.31
"16-JAN-2020",2020-01-16 15:32:47,"2020-01-16","15H 32M 47S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,129398.3984375,65289.515625,130197,98137.6171875,66431.4296875,97066,6040.6796875,NA,6750.6796875,NA,4913.19970703125,NA,3264.57983398438,NA,5608.10986328125,NA,3188.53979492188,NA,NA,NA,NA,NA
"16-JAN-2020",2020-01-16 08:34:22,"2020-01-16","8H 34M 22S","Unknown","2.16.0","Unknown","Unknown",530,530,530,368,368,368,400,NA,440,NA,410,NA,470,NA,410,NA,380,NA,131112,65510.96875,131350,107219.9375,66888.6171875,104974,6375.7998046875,NA,7236.31982421875,NA,5394.580078125,NA,3951.85986328125,NA,5972.28955078125,NA,3746.59985351562,NA,NA,NA,NA,NA
